,name,latitude,longitude,population
43050,Emiliano Zapata,17.7392938,-91.7691291,20030
43051,kangavar,34.5051774,47.9658794,51352
43052,Boston Bar,49.8664266,-121.4423742,860
43053,Oroville,48.9376147,-119.4361687,1600
43054,Jesus María,-30.9764132,-64.0957082,31602
43055,Thornliebank,55.8072481,-4.316711,4051
43056,Bristol,41.6735209,-72.9464859,60452
43057,Hanko,59.8228008,22.9695005,9278
43058,Mukike,-3.5219055,29.5134943,24660
43059,Pense,50.4159384,-104.9828583,523
43060,San Juan,8.268055,-82.0010203,1637
43061,Vernal,40.455675,-109.5284833,10681
43062,Lahe,26.3252881,95.4423223,1000
43063,Mugina,-2.7526118,29.1089772,88451
43064,Butaganzwa,-3.0839255,29.7286111,51601
43065,Rango,-3.1186527,29.7568568,77868
43066,Muha,-3.4257877,29.3541148,124836
43067,Mukaza,-3.3866652,29.3595508,123415
43068,Ntahangwa,-3.3590416,29.3656716,248915
43069,Bugarama,-3.7226561,29.3155122,30482
43070,al `Aiss,25.0635722,38.1085415,10798
43071,Stonecrest,33.6831296,-84.1358505,54471
43072,گل تپه,35.2197239,48.2057048,2237
43073,Islas Agrarias A,32.610527,-115.33081,3002
43074,Islas Agrarias B,32.6007534,-115.2718978,2639
43075,Poblado Lázaro Cárdenas (La 28),32.3692782,-115.0605732,3007
43076,Lázaro Cárdenas,30.5295123,-115.9327577,18243
43077,Santa Fe,30.6784644,-115.9753523,3868
43078,Ejido Papalote,30.4718532,-115.9176527,4268
43079,Lomas de San Ramón,30.7018314,-116.0012903,4296
43080,El Hongo,32.5093796,-116.2970014,2553
43081,Nueva Colonia Hindú,32.4917846,-116.5785914,4860
43082,La Joya,32.4448306,-117.0033708,39531
43083,San Luis,32.4285403,-116.9543611,12169
43084,Las Delicias,32.4059884,-116.9413012,18318
43085,San Ramón,10.0880608,-84.4692683,10710
43086,North Mitrovica,42.8963331,20.865765,12326
43087,Las Lomas,8.4317049,-82.3928121,14599
43088,Ezequiel Montes,20.6658195,-99.8979199,14053
43089,Arnstein,51.6986739,11.4245904,6790
43090,Santa Elena,17.1654146,-89.0576523,8000
43091,Jiménez,29.0674489,-100.679206,1160
43092,Cerrillos,-24.8986211,-65.4860795,35789
43093,Santa Maria Capua Vetere,41.0799225,14.2563971,32802
43094,Miguel Alemán,26.3995446,-99.0314218,19997
43095,Ciudad Camargo,26.3159794,-98.8326371,7984
43096,Gustavo Díaz Ordaz,26.2325413,-98.5962127,11523
43097,Alfredo V. Bonfil,25.5623564,-98.2416473,2184
43098,Anáhuac,25.7763469,-97.7818411,3642
43099,Ramírez,25.9494147,-97.7815046,3743
43100,El Control,25.9609338,-97.8131331,3136
43101,Tucker,33.8532701,-84.2200729,36130
43102,Balakon,41.7229713,46.4098247,14000
43103,Valle de Santiago,20.3906098,-101.1873447,68058
43104,碾庄镇,34.2979317,117.7784956,27000
43105,Der Abi Saeed,32.5009109,35.6838815,29590
43106,Comales,26.1804713,-98.9195374,2429
43107,崔召镇,36.8353949,120.0665968,30923
43108,Dalatola,20.1417071,85.5106008,9200
43109,Dieppe Bay,17.415555,-62.8137206,635
43110,Middle Island,17.3346873,-62.8279915,897
43111,Figtree,17.129537,-62.6024617,400
43112,Stabulankiai,55.5081984,25.455438,0
43113,La Pryor,28.9433541,-99.8432188,1643
43114,Choghadak,28.9880011,51.0357975,18702
43115,Escobal,9.1513105,-79.9626332,2388
43116,Abasolo,24.0585822,-98.3746935,6008
43117,Las Higuerillas,25.2634706,-97.431253,2139
43118,Carboneras,24.6233699,-97.7202928,2693
43119,Hidalgo,24.2480354,-99.4382079,4558
43120,Tanumah,18.953526,42.17026,14684
43121,Ahmadabad-e Mostowfi,35.6396073,51.2121865,14077
43122,Los Algarrobos,8.495188,-82.4259455,4160
43123,Paraopeba,-19.2756823,-44.4034123,22563
43124,Tultepec,19.6868252,-99.128342,65338
43125,Melchor Ocampo,19.7063556,-99.1431933,38599
43126,Jonuta,18.0903163,-92.1375479,6899
43127,San Pablo de las Salinas,19.67091,-99.0857988,189453
43128,Cuautitlán,19.6739615,-99.1702561,108449
43129,Buenavista,19.602237,-99.1663806,206081
43130,ကၟာဝက်,16.1404329,97.7300526,25000
43131,Joraghan,34.8856081,48.55631,9234
43132,Sakaki,36.461702,138.1796367,14871
43133,Iizuna,36.7546632,138.2355969,11063
43134,Yamanouchi,36.7445912,138.4126607,12429
43135,Tateshina,36.2720336,138.3159027,7265
43136,Miyota,36.3226007,138.5071625,15184
43137,Karuizawa,36.3482938,138.5969968,18994
43138,San Pedro,-33.6812399,-59.6664626,47452
43139,Candler-McAfee,33.7319153,-84.2834133,23478
43140,Redan,33.7558824,-84.1655302,34100
43141,Olkung'wado,-3.1802595,36.8604398,3000
43142,Burgos,24.9471304,-98.8008617,1404
43143,Álvaro Obregón,18.2968029,-88.6529958,2869
43144,Javier Rojo Gómez,18.2715279,-88.6808648,2911
43145,Sunzha,43.3134582,45.0506114,64493
43146,Wada,19.6546721,73.1480455,5000
43147,Umberpada,19.4678466,73.083297,5000
43148,Bayır,37.2691372,28.2146837,4249
43149,Oguta,5.710435,6.809365,300000
43150,Mount Washington,42.0949101,-73.4596928,167
43151,Tolland,42.0906324,-73.0216185,485
43152,Clarksburg,42.726592,-73.1056814,1702
43153,Monroe,42.7226572,-72.971967,121
43154,Egremont,42.1680241,-73.4421685,1225
43155,Worthington,42.3904076,-72.9400492,1156
43156,Tyngsborough,42.6724219,-71.4068081,11292
43157,Westport,41.6220399,-71.0780195,15532
43158,Dartmouth,41.6332267,-70.9879928,34032
43159,Сурх,39.997532,70.6000451,10396
43160,Shoushtar,32.0547874,48.8456666,101878
43161,Puente de Camotlán,21.697437,-104.0810403,2255
43162,San Andrés Cohamiata,22.1891499,-104.2413051,1317
43163,El Salvador,21.0159185,-103.7163319,2502
43164,Coopersburg,40.51146,-75.3903376,2574
43165,Maipú,-32.9836929,-68.7879502,89443
43166,Paxton,42.3122967,-71.934172,4878
43167,Freetown,41.7944569,-71.0655834,9269
43168,Runiya,21.2571996,42.8501935,21656
43169,Cuauhtémoc,22.5444494,-98.1517329,5563
43170,Miramar,22.3331665,-97.8710378,118614
43171,Paithan,19.4733594,75.3868103,41500
43172,Derventa,44.9762328,17.9069333,12680
43173,Kvareli,41.9482236,45.8139601,8600
43174,گیوی,37.6871242,48.3460293,7101
43175,Adrasmon,40.6405853,69.9929813,14600
43176,Pleasant Hill,38.7862917,-94.2740923,8444
43177,یزدان شهر,30.8653247,56.3647809,5607
43178,Tumanyan,41.0016486,44.6508659,1838
43179,Oak Bluffs,41.4538523,-70.5684713,4527
43180,Riihikoski,60.7199253,22.6047217,1555
43181,São Gonçalo do Sapucaí,-21.8905238,-45.5935943,23895
43182,Durango,37.2713951,-107.8815978,18465
43183,Binnu,-28.0420169,114.6743098,73
43184,Sedona,34.8679599,-111.7617165,10031
43185,Bakloh,32.4653394,75.929697,1805
43186,Khasanya,43.431676,43.5765839,10829
43187,Kenzhe,43.4972513,43.5551946,9669
43188,Ossining,41.1613168,-73.8620367,25060
43189,Nartan,43.5070324,43.704021,12813
43190,Township of Washington,40.9884843,-74.0652437,10304
43191,Sparta,36.5055712,-81.1207497,1727
43192,Collinsville,36.3661205,-95.8398108,6650
43193,Kesbewa,6.7957403,79.940848,185100
43194,Ljubuški,43.1904758,17.540558,4387
43195,Attawapiskat   ᐋᐦᑕᐙᐱᐢᑲᑐᐎ ᐃᓂᓂᐧᐊᐠ,52.9244075,-82.4270112,1550
43196,Candela,26.8388232,-100.6644909,1492
43197,Estación Yago,21.8357613,-105.0633934,3965
43198,Watampone,-4.5386807,120.3276891,81629
43199,Neskantaga,52.2049076,-88.0236306,304
43200,ᓃᐱᓇᒥᐦᐠ Nibinamik (Summerbeaver),52.740287,-88.5135657,382
43201,Wunnumin Lake,52.9316937,-89.2994593,565
43202,Weagamow Lake,52.9499448,-91.3401673,677
43203,Keewaywin,53.0073811,-92.798636,340
43204,Deer Lake First Nation,52.631533,-94.0617612,868
43205,Etna,39.957562,-82.6819548,12978
43206,Neosho,36.8680861,-94.3691871,12181
43207,Haaksbergen,52.1564581,6.740239,21605
43208,Agua Buena,21.9576807,-99.3937291,3753
43209,Tambaca,21.9600523,-99.2988517,3550
43210,California,38.628683,-92.5659635,4278
43211,Dharamkot,30.9432095,75.2327764,20000
43212,North Spirit Lake,52.5074914,-93.0164679,264
43213,Pallasovka,50.045901,46.8896382,15235
43214,Álamos,27.0253844,-108.9367016,9345
43215,Dhanaula,30.2844558,75.5725479,19920
43216,Bandar-e Mahshahr,30.5577268,49.1997454,296271
43217,Pasangkayu,-1.1754171,119.3638372,30145
43218,Repalle,16.0191748,80.8313643,50866
43219,Martinópole,-3.2235114,-40.6958832,10892
43220,Красномайский,57.6223048,34.4156972,4905
43221,Dogdoré دوجوري,12.0596759,22.296195,5019
43222,Chetpet,12.4662407,79.3507344,10000
43223,Velp,51.9958671,5.9751252,18120
43224,Taylorsville,35.9219402,-81.1763421,1822
43225,Menzel Temime,36.7807406,10.993873,65645
43226,海南农垦国营八一总场,19.454764,109.3076867,48000
43227,Ma`bar,14.7939702,44.2949866,24262
43228,Lahij,13.0577821,44.8836135,25471
43229,Hidalgo,25.9743255,-100.4506125,16524
43230,Juventino Rosas,20.6436576,-100.9926741,42264
43231,Kot Shamir,30.1094197,75.0070953,10945
43232,Tongibari,23.5102866,90.4659685,176881
43233,Davydovo,55.6078039,38.8585305,10918
43234,Roshal,55.6583239,39.8717137,21167
43235,Progreso,18.8820463,-99.1451162,14525
43236,La Joya,18.889332,-99.1245073,13715
43237,Paraíso,18.3982953,-93.2123395,25186
43238,Mahone Bay,44.4488931,-64.387173,1036
43239,Majlesi,32.1968552,51.5007466,9363
43240,Ocuiltzapotlán,18.1353198,-92.861935,18312
43241,Stockbridge,51.1140854,-1.4929702,590
43242,Ruydar,27.4645975,55.4192716,8000
43243,Legden,52.0308042,7.1041803,7300
43244,Tres de Mayo,18.8678082,-99.2087844,17966
43245,Ganhezi,44.4572378,84.5257559,9000
43246,Huanggong,44.583041,84.770244,10000
43247,Jiujianlou,44.541065,84.832594,5000
43248,Shixu,44.5314301,84.6294226,7000
43249,Toutai,44.7124457,84.6189406,4000
43250,Xidagou,44.3307321,84.575107,7000
43251,Al Jawl,14.4584932,48.2812213,1751
43252,Al Gharah,14.7892605,49.3885445,6159
43253,Iwami,35.5759945,134.3321405,11485
43254,Miao'ergou,45.5152077,83.867422,6000
43255,Unidad Morelos,18.8213405,-99.2600331,10625
43256,San Antonio del Coyote,25.6948755,-103.2852965,9653
43257,La Luz,25.7261856,-103.2449914,2432
43258,Lamazhao,46.2515488,84.3436966,16790
43259,Wolfville,45.0914073,-64.3645102,4195
43260,Chanal,16.6547454,-92.2575164,7008
43261,Taniperla,16.8223658,-91.5260117,2106
43262,Lerma,19.8008997,-90.6030123,8281
43263,Hinundayan,10.3513466,125.2529731,12285
43264,Al Makhzan,13.1903122,45.3162431,6789
43265,Hinnerup,56.2659312,10.0613372,7808
43266,Café sem Troco,-15.9437985,-47.6026851,10000
43267,Gavar,40.3513976,45.1273162,20765
43268,Santo Domingo Kesté,19.4992473,-90.511293,3763
43269,Nuevo Progreso,18.6230619,-92.2911929,4851
43270,San Antonio Cárdenas,18.6138797,-92.2230374,4206
43271,20 de Noviembre,16.6189964,-92.0812233,2207
43272,Chablé,17.8584248,-91.7806619,3377
43273,Plan de Alaya,16.4708547,-92.0279668,3164
43274,Pablo L. Sidar,15.8303341,-92.2786962,3070
43275,Reforma,17.8581003,-93.155565,26257
43276,San Pedro Buenavista,16.1352295,-93.1650349,8969
43277,Parrilla 2,17.8787419,-92.9216181,10967
43278,Playas del Rosario,17.852844,-92.9301052,21893
43279,Pomoca,18.0500363,-92.9255456,10684
43280,Nacajuca,18.1681198,-93.0190169,11289
43281,Jalpa de Méndez,18.1768312,-93.0629674,15695
43282,Tecolutilla,18.2830706,-93.3335687,10637
43283,11 de Febrero,18.1025796,-93.3352479,8000
43284,Corinth,34.9343599,-88.5223353,14290
43285,La Máquina,14.3040004,-91.5647651,11655
43286,Pueblo Yaqui,27.3543499,-110.0330944,14234
43287,Huatabampo,26.8248431,-109.6420085,30475
43288,Villa Unión,23.974331,-104.0465283,10753
43289,Colonia del Sol,22.9277134,-109.9281222,48032
43290,San Vicente,20.7489446,-105.2507292,14324
43291,El Grullo,19.8060797,-104.2177339,20924
43292,Pabellón de Arteaga,22.146285,-102.2787712,28633
43293,Bargi,22.9926493,79.874897,5000
43294,Red Sucker Lake  (Mithkwamepin Thaakkahikan),54.1633274,-93.5610011,930
43295,Toodeshk,32.7339438,52.683531,4275
43296,La Soledad,21.1361583,-101.7513574,32159
43297,Apan,19.7098559,-98.4502318,26642
43298,Veysian,33.4866325,48.0304375,2087
43299,Bad Schwalbach,50.141688,8.071992,10697
43300,Dawran AlJadeedah,14.762952,44.1899299,4635
43301,兵团一四三团,44.2856543,85.8567327,41000
43302,Navolato,24.7633,-107.6979734,29153
43303,Dhi as Sufal,13.834457,44.114686,6906
43304,Al `Udayn,13.969184,43.996728,7608
43305,Malishevë,42.4838388,20.7430294,54613
43306,Deluti,22.6165926,89.4154129,23000
43307,Habil ar Raydah,13.644401,44.85097,2473
43308,Villa del Prado,32.4082113,-116.96661,12303
43309,Villa del Prado 2,32.4233736,-116.9694458,18226
43310,Pórticos de San Antonio,32.4406334,-117.0322012,34234
43311,Tamazula de Gordiano,19.682058,-103.2489555,18787
43312,Jalvayu Tower,30.7537598,76.6719027,1300
43313,Hollister,36.6241837,-93.2179913,4541
43314,Lockeport,43.6984878,-65.1144434,531
43315,Genoa Township,42.5567513,-83.8528919,19281
43316,Tarail,24.54923,90.8912914,159739
43317,Schoorl,52.7008899,4.6939819,4585
43318,Asemanabad,33.8619245,46.4518435,5900
43319,Estación Chontalpa,17.6659273,-93.4810105,7336
43320,Coyula,20.661146,-103.2292949,29674
43321,La Ermita,21.1530053,-101.734292,19703
43322,Medina,21.1485164,-101.6198997,16166
43323,Valtierrilla,20.5323723,-101.1279097,12713
43324,Juriquilla,20.7125923,-100.458387,13309
43325,Jesús Gómez Portugal (Margaritas),21.9963368,-102.2900936,11589
43326,Haciendas de Tizayuca,19.8779093,-98.9667887,14787
43327,Villa Allende,18.1535858,-94.3904547,23620
43328,Qasigiannguit,68.8193787,-51.19335,1001
43329,Bhandrej,26.882957,76.426177,16800
43330,San Marcos Huista,15.6794974,-91.7058061,4973
43331,Malarna Doongar,26.289048,76.4718175,12800
43332,Villas del Pedregal,19.6752392,-101.3063148,10934
43333,Chichihualco,17.6573252,-99.6747987,10690
43334,Teziutlán,19.8170336,-97.3601226,58699
43335,Ojo de Agua,19.6744692,-99.0080905,242272
43336,Yecapixtla,18.8815313,-98.8619742,16811
43337,Juan Morales,18.813151,-98.9199451,12756
43338,Santa Rosa 30,18.7043809,-99.1828607,16691
43339,San Martín Azcatepec,19.6849874,-98.9766543,35390
43340,San Buenaventura,19.3022581,-98.8630745,44761
43341,San Jerónimo Cuatro Vientos,19.293897,-98.8408843,36778
43342,San Francisco Acuautla,19.3455535,-98.8515733,27960
43343,Los Reyes Acozac,19.7742362,-98.9830932,21910
43344,Colonia Santa Teresa,19.8498822,-99.2352789,36845
43345,Tequixquiac,19.905595,-99.1432892,22676
43346,Santa Rosalía,18.0896716,-93.3502781,5528
43347,Ayapa,18.2242563,-93.1109917,5640
43348,Chichicapa,18.2625264,-93.18207,7091
43349,Aldama,18.2408319,-93.3506343,5237
43350,Poblado C-28,18.0217371,-93.4990579,5492
43351,San Andres Huista,15.7243708,-91.7335827,4724
43352,Mandawari,26.4847094,76.4371848,10800
43353,Teleman,15.3400301,-89.7379035,5406
43354,Lawan,26.7699052,76.2133598,11000
43355,Corme,43.2649815,-8.9628988,1097
43356,Clarence-Rockland,45.5247978,-75.2607533,24512
43357,Zumarraga,11.6390915,124.8439305,16295
43358,Lakeshore,42.3038299,-82.8189267,36611
43359,Huilango,19.6820477,-99.2540218,17399
43360,Innisfil,44.3150892,-79.5461073,36566
43361,Razini,34.2666621,48.1260619,3118
43362,Paota,27.5864832,76.0735631,15500
43363,Canggou,29.4434278,107.9704891,26000
43364,Huangying,29.2190303,107.6855541,26000
43365,Huolu,29.394372,107.8721853,26000
43366,Wenfu,29.2787334,107.9517305,26000
43367,Xiannushan,29.4303709,107.7639419,26000
43368,Bardod,27.8968846,76.3684022,16400
43369,Shahjahanpur,27.9953109,76.4508962,9900
43370,Mansurchak,25.6235019,85.9194487,5039
43371,Tamulté de las Sabanas,18.1588336,-92.7838895,8824
43372,Luis Gil Pérez,17.8754066,-93.0713455,6083
43373,Huehuetán Estación FFCC,15.0093891,-92.4060704,6314
43374,Puerto Aventuras,20.5066683,-87.2300626,5979
43375,Tila,17.3001861,-92.4263651,7164
43376,Więcbork,53.3473058,17.481244,5970
43377,Barranca de Upía,4.572028,-72.96496,2858
43378,San Juan Cancuc,16.8927741,-92.3701158,6327
43379,Aguaí,-22.0592036,-46.979384,32148
43380,Webster Groves,38.592339,-90.3564329,22889
43381,C-09,18.1752484,-93.4893652,4257
43382,Battle Creek,41.9995361,-97.5981732,1207
43383,Jalupa,18.136552,-93.0454904,4800
43384,Soyataco,18.2104441,-93.0735741,4046
43385,Noamundi,22.1605994,85.5063343,1000
43386,Benito Juárez (Campo Magallanes),18.1762718,-93.9100752,4581
43387,Libertad,18.1806676,-93.3683418,3885
43388,Guatacalca,18.1663413,-92.9790061,3585
43389,Tisbury,41.4576223,-70.6156969,3949
43390,Lai Vung,10.2880817,105.6596409,8747
43391,El Cerinal,14.3326326,-90.4006132,11457
43392,East Lyme,41.3569909,-72.2258709,19159
43393,Wartenberg,50.6145901,9.4623115,3094
43394,Lautertal (Vogelsberg),50.5964126,9.2690328,2338
43395,Künzell,50.5325269,9.7306148,16799
43396,Ehrenberg,50.5060336,9.9907601,2594
43397,Ebersburg,50.4469181,9.7594194,4567
43398,Lørenskog,59.9281257,10.9534659,41460
43399,Figline e Incisa Valdarno,43.6307949,11.4629459,23460
43400,Sprague,41.6214071,-72.0663666,2984
43401,Mansfield,41.7754814,-72.2148133,26543
43402,Reyðarfjörður,65.0340671,-14.2084678,1348
43403,Capela do Alto,-23.4704798,-47.7352309,17532
43404,Bridgeport,41.6652246,-103.099536,1545
43405,Gretna,41.1469269,-96.2390053,4441
43406,Ajaokuta,7.5639973,6.6291171,16039
43407,Nukuoro,3.8405483,154.9731755,400
43408,Deoli,25.7600492,75.3755879,22100
43409,Hamburg Township,42.4697222,-83.8491667,21913
43410,Green Oak Township,42.4722222,-83.7277778,17476
43411,Oceola Township,42.6452778,-83.8563889,11936
43412,Mirasol - El Yeco,-33.323258,-71.6440559,801
43413,San Carlos Nuevo Guaymas,27.9686474,-111.0322902,2264
43414,Yemassee,32.6967679,-80.8511281,1431
43415,الشبيراب الخوالدة,14.3613945,33.1539659,3000
43416,Tyrone Township,42.7380556,-83.7441667,10020
43417,Brighton Township,42.5622222,-83.7305556,17791
43418,Hartland Township,42.6488887,-83.7391667,14663
43419,Quetchehueca,27.2637711,-109.9495684,3001
43420,Marte R. Gómez (Tobarito),27.3679063,-109.8917719,8700
43421,Canton Township,42.3076547,-83.4868961,90173
43422,Huron Township,42.1372282,-83.3634084,15879
43423,Northville Township,42.415,-83.4922222,28497
43424,Plymouth Township,42.3730556,-83.4927778,27524
43425,Redford Township,42.3945469,-83.2953927,48362
43426,Van Buren Township,42.2207982,-83.4841464,28821
43427,Behbahan,30.5942065,50.2434128,122604
43428,Aschendorf,53.0508949,7.331969,10000
43429,Emiliano Zapata,30.7680698,-116.0065425,5756
43430,Weldon Spring,38.7169869,-90.650724,5443
43431,Pürgg,47.531388,14.0682068,160
43432,San Felipe,25.6926952,-103.3827201,4552
43433,Concepción del Oro,24.6137055,-101.4187874,7210
43434,La Partida,25.5897445,-103.3009092,4010
43435,El Cambio,25.6397062,-103.3277509,3773
43436,La Concha,25.6353901,-103.3804175,3794
43437,Saín Alto,23.5805245,-103.2496138,5037
43438,Lázaro Cárdenas (Rancho Grande),23.4535607,-102.9622337,3857
43439,San José de Lourdes,23.2793027,-103.0063789,8339
43440,Los Ángeles,25.6032383,-108.4801854,4217
43441,Gageodo,34.0527169,125.1276373,470
43442,Estación San José,23.1899529,-102.7882002,3487
43443,El Zacatón,22.7966834,-102.0351543,6240
43444,González Ortega (Bañón),23.1781106,-102.4744906,5006
43445,Francisco I. Madero (Puga),21.5816319,-104.8237945,7091
43446,Graciano Sánchez,22.6554824,-98.5560779,4426
43447,Chaparrosa,23.0833607,-102.2769203,3785
43448,El Barril,23.0745335,-102.1527023,4620
43449,Dulce Grande,23.0001268,-102.1743858,5967
43450,Salitral de Carrera,22.8648049,-102.0827746,3669
43451,El Saucito (El Horno),22.7307714,-102.0964416,3190
43452,Malpaso,22.6239662,-102.7624342,3207
43453,Cassilândia,-19.1128242,-51.7345354,21546
43454,Quimichis,22.3603159,-105.5383909,3409
43455,San Pedro Lagunillas,21.2184995,-104.7526251,3753
43456,Argos,41.2373004,-86.2452173,1647
43457,Cowansville,45.2076125,-72.7479195,12500
43458,Carlingford,54.0410801,-6.1865063,1045
43459,Cuogang,49.2586134,118.0985589,4600
43460,Jibu Hulangtu,48.9662,117.76,3500
